-0.22,2.64,-2.05,276.27,64.52,74.41,0.11,0.65,0.11,273.38,130.10,58.75,-0.17,3.75,0.17,11.82,347.97,2.85
-0.22,2.64,-2.05,276.27,64.33,74.60,0.11,0.65,0.11,273.47,130.39,58.46,-0.16,3.75,0.17,11.80,348.25,2.32
-0.22,2.64,-2.05,276.20,64.03,74.91,0.11,0.65,0.11,273.54,130.86,57.98,-0.15,3.75,0.17,11.67,348.62,1.94
-0.22,2.64,-2.05,276.18,63.93,75.01,0.11,0.65,0.11,273.59,131.00,57.83,-0.15,3.75,0.17,11.64,349.02,1.58
-0.22,2.64,-2.05,276.12,63.88,75.09,0.11,0.65,0.11,273.62,130.66,58.15,-0.14,3.75,0.17,11.50,349.60,1.07
-0.22,2.64,-2.05,276.05,63.91,75.07,0.11,0.65,0.11,273.65,130.95,57.85,-0.13,3.75,0.17,11.07,350.12,0.79
-0.22,2.64,-2.05,275.96,63.74,75.27,0.11,0.65,0.11,273.69,130.59,58.20,-0.12,3.75,0.17,11.09,350.47,0.49
-0.22,2.64,-2.05,275.93,63.81,75.21,0.11,0.65,0.11,273.74,130.53,58.23,-0.12,3.75,0.17,11.02,350.83,0.21
-0.22,2.64,-2.04,275.89,63.81,75.19,0.11,0.65,0.11,273.78,130.48,58.28,-0.11,3.75,0.17,11.03,351.19,0.15
-0.22,2.64,-2.04,275.87,63.87,75.13,0.11,0.65,0.11,273.84,130.46,58.28,-0.11,3.75,0.17,11.19,351.43,359.99
-0.21,2.64,-2.04,275.89,64.20,74.80,0.11,0.65,0.11,273.87,130.44,58.30,-0.10,3.75,0.17,11.13,351.79,359.88
-0.22,2.64,-2.04,275.89,64.15,74.86,0.11,0.65,0.11,273.89,130.26,58.46,-0.10,3.75,0.17,11.16,352.19,359.78
-0.22,2.64,-2.04,275.87,64.08,74.93,0.11,0.65,0.11,273.97,129.98,58.76,-0.10,3.75,0.17,11.08,352.46,359.58
-0.21,2.64,-2.04,275.88,64.32,74.71,0.11,0.65,0.11,274.02,129.61,59.12,-0.10,3.75,0.17,11.04,352.81,359.49
-0.21,2.64,-2.04,275.88,64.41,74.62,0.11,0.65,0.11,274.01,129.75,58.99,-0.10,3.75,0.17,10.98,353.11,359.53
-0.21,2.64,-2.04,275.90,64.35,74.68,0.11,0.65,0.11,274.02,129.49,59.25,-0.10,3.75,0.17,10.88,353.40,359.60
-0.21,2.64,-2.04,275.90,64.53,74.50,0.11,0.65,0.11,274.03,129.42,59.30,-0.10,3.75,0.17,10.90,353.77,359.73
-0.21,2.64,-2.04,275.91,64.53,74.50,0.11,0.65,0.11,274.02,129.32,59.40,-0.10,3.75,0.17,10.97,353.97,359.77
-0.21,2.64,-2.04,275.93,64.68,74.35,0.11,0.65,0.11,274.03,129.16,59.59,-0.10,3.75,0.17,11.13,354.27,359.86
-0.21,2.64,-2.04,275.94,64.82,74.22,0.11,0.65,0.11,274.03,128.88,59.88,-0.10,3.75,0.17,11.16,354.41,359.81
-0.21,2.64,-2.04,275.93,64.77,74.29,0.11,0.65,0.11,274.05,129.08,59.68,-0.10,3.75,0.17,11.23,354.47,359.80
-0.21,2.64,-2.04,275.94,64.87,74.21,0.11,0.65,0.11,274.04,129.00,59.76,-0.10,3.75,0.17,11.13,354.54,359.86
-0.21,2.64,-2.04,275.94,65.05,74.02,0.11,0.66,0.11,274.06,129.11,59.64,-0.10,3.75,0.17,11.16,354.53,359.82
-0.21,2.65,-2.04,275.95,65.07,74.01,0.11,0.66,0.11,274.06,129.11,59.62,-0.10,3.75,0.17,11.04,354.48,0.01
-0.21,2.64,-2.04,275.95,64.97,74.09,0.11,0.65,0.11,274.06,128.94,59.80,-0.10,3.75,0.18,11.13,354.46,0.12
-0.21,2.64,-2.04,275.95,65.05,73.99,0.11,0.65,0.11,274.06,129.12,59.62,-0.10,3.75,0.18,11.10,354.41,0.22
-0.21,2.64,-2.04,275.94,65.24,73.80,0.11,0.66,0.11,274.08,129.30,59.44,-0.11,3.75,0.18,11.04,354.32,0.23
-0.21,2.64,-2.04,275.97,65.12,73.92,0.11,0.66,0.11,274.06,129.25,59.49,-0.11,3.75,0.18,11.03,354.38,0.36
-0.21,2.64,-2.04,275.95,65.19,73.87,0.11,0.66,0.11,274.05,128.97,59.78,-0.11,3.75,0.18,11.01,354.33,0.32
-0.21,2.64,-2.04,275.94,65.42,73.64,0.11,0.66,0.11,274.07,129.15,59.60,-0.11,3.75,0.18,10.94,354.29,0.38
-0.21,2.64,-2.04,275.95,65.19,73.85,0.11,0.66,0.11,274.06,129.07,59.68,-0.11,3.75,0.18,11.10,354.33,0.55
-0.21,2.64,-2.04,275.97,65.29,73.76,0.11,0.66,0.11,274.07,129.21,59.54,-0.11,3.75,0.18,11.08,354.35,0.56
-0.21,2.64,-2.04,276.00,65.16,73.89,0.11,0.66,0.11,274.08,129.26,59.50,-0.11,3.75,0.18,10.94,354.47,0.76
-0.21,2.64,-2.04,276.09,65.11,73.93,0.11,0.66,0.11,274.10,129.65,59.12,-0.12,3.75,0.18,10.92,354.58,1.24
-0.21,2.64,-2.04,276.23,65.28,73.74,0.11,0.66,0.11,274.08,130.03,58.77,-0.13,3.75,0.18,10.72,354.30,1.93
-0.21,2.64,-2.04,276.50,65.70,73.27,0.11,0.66,0.11,274.07,130.07,58.76,-0.14,3.75,0.17,10.31,353.25,2.01
-0.21,2.64,-2.04,277.00,66.50,72.40,0.11,0.66,0.11,274.05,129.59,59.30,-0.16,3.75,0.17,9.70,353.17,2.72
-0.21,2.64,-2.04,277.72,68.08,70.73,0.11,0.66,0.11,273.94,128.64,60.38,-0.18,3.75,0.16,9.13,353.75,3.15
-0.21,2.64,-2.04,278.16,69.94,68.85,0.11,0.66,0.11,273.70,126.17,62.91,-0.19,3.75,0.16,8.73,354.36,3.60
-0.21,2.64,-2.04,279.02,72.46,66.26,0.11,0.66,0.11,273.18,118.67,70.47,-0.21,3.75,0.15,8.76,354.56,4.14
-0.21,2.64,-2.04,279.30,73.26,65.53,0.11,0.66,0.12,271.21,66.52,119.95,-0.21,3.75,0.15,9.23,354.01,4.11
-0.21,2.64,-2.04,279.17,73.17,65.71,0.07,0.67,0.14,273.55,165.54,7.30,-0.20,3.75,0.15,9.39,353.23,3.47
-0.21,2.64,-2.04,278.99,72.17,66.75,0.04,0.67,0.15,274.37,140.44,23.73,-0.18,3.75,0.16,9.09,352.43,2.50
-0.21,2.64,-2.04,278.16,71.16,67.77,0.04,0.66,0.16,275.08,129.66,34.83,-0.15,3.76,0.17,9.19,350.68,1.54
-0.22,2.64,-2.04,277.45,66.89,72.07,0.04,0.66,0.16,274.73,105.83,58.21,-0.12,3.76,0.18,8.48,347.56,1.56
-0.21,2.64,-2.04,276.66,62.69,76.44,0.04,0.66,0.16,274.60,103.78,60.28,-0.08,3.76,0.19,8.90,346.08,0.94
